,name,level,hot,address,num
2668,大鄣山卧龙谷风景区,4A景区,0.74,[江西·上饶·婺源风景区],12
2669,武功山君澜温泉,,,[江西·萍乡·芦溪县],6
2670,江西绿地中心303观光厅,,,[江西·南昌·红谷滩新区],38
2671,宜春酌江溶洞,,,[江西·宜春·酌江风景区],93
2672,萝卜潭,,,[江西·宜春·奉新县],14
2673,赣州麦鲁小城,,,[江西·赣州·章贡区],38
2674,庐山上汤温泉度假村,,,[江西·九江·星子县],66
2675,万安花花世界,,,[江西·吉安·万安],46
2676,南昌金燕国际温泉,,,[江西·南昌·新建县],46
2677,阁皂山,,0.74,[江西·宜春·樟树市],8
2678,洪崖丹井,,0.72,[江西·南昌·湾里区],34
2679,葛仙山,4A景区,0.7,[江西·上饶·铅山县],76
2680,梅岭紫清山,,,[江西·南昌·梅岭景区],85
2681,观音桥,,0.72,[江西·九江·星子县],64
2682,三百山温泉,,,[江西·赣州·安远县],4
2683,汉仙岩,4A景区,0.72,[江西·赣州·会昌县],88
2684,五龙源四季花谷景区,4A景区,,[江西·上饶·婺源县],97
2685,三叠泉缆车,,,[江西·九江·庐山风景名胜区],41
2686,花源谷,,,[江西·九江·武宁县],6
2687,赣州上犹柏水寨,,,[江西·赣州·上犹县],56
2688,中华苏维埃军事博览园,,,[江西·赣州·瑞金市],75
2689,南昌新方向童乐小镇,,,[江西·南昌·红谷滩新区],41
2690,灵岩洞,4A景区,0.7,[江西·上饶·婺源风景区],14
2691,江西龙虎山·圣井山景区,,,[江西·鹰潭·江西龙虎山],60
2692,罗汉岩,,,[江西·赣州·瑞金市],4
2693,靖安恒茂御泉谷温泉,,,[江西·宜春·靖安县],65
2694,庐山恋电影,,,[江西·九江·庐山风景名胜区],12
2695,三爪仑白水洞,4A景区,,[江西·宜春·三爪仑],33
2696,梅岭漂流,,0.78,[江西·南昌·梅岭景区],4
2697,南昌天沐温泉,,,[江西·南昌·青云谱区],6
2698,东江源水上乐园,,,[江西·吉安·遂川县],62
2699,江西井冈山杜鹃山索道,,,[江西·吉安·笔架山],12
2700,景德镇民窑博物馆,,,[江西·景德镇·珠山区],55
2701,天泉水都（萍乡馆）,,,[江西·萍乡],4
2702,江西法水森林温泉度假村,,,[江西·抚州·资溪县],65
2703,秀峰,,0.74,[江西·九江·庐山区],68
2704,汉汤韩国生活体验馆（汉汤温泉）,,,[江西·南昌],10
2705,石崆寨漂流,,,[江西·赣州·寻乌],96
2706,碧龙潭,,0.72,[江西·九江·庐山区],93
2707,梦湖合家欢乐园,,,[江西·抚州·临川区],76
2708,石城,,,[江西·上饶·婺源风景区],90
2709,抚州汤溪温泉度假区,,,[江西·抚州·抚州市],66
2710,天泉水都,,,[江西·南昌·东湖区],2
2711,大金山漂流,,,[江西·赣州·上犹县],67
2712,龙虎山花语世界景区,,,[江西·鹰潭],54
2713,关西新围景区,4A景区,,[江西·赣州·龙南县],47
2714,安源锦绣城,,,[江西·萍乡·安源区],80
2715,汤湖温泉,,0.7,[江西·吉安·遂川县],93
2716,万龙峡漂流,,,[江西·萍乡·芦溪县],54
2717,明月山泰轩温泉,,,[江西·宜春·明月山],43
2718,天禧温泉度假酒店,,,[江西·上饶·婺源县],65
2719,三清山金沙索道（东部金沙索道）,,,[江西·上饶·三清山],35
2720,大茅山,3A景区,,[江西·上饶·德兴市],57
2721,五龙源极限漂流,,,[江西·上饶·婺源县],43
2722,庐山醉石温泉,,,[江西·九江·星子县],6
2723,热泉河汤谷,,,[江西·赣州·三百山旅游度假区],55
2724,江西直升机科技馆,,,[江西·景德镇],20
2725,九龙溪生态休闲公园（郁金香）,,,[江西·南昌·湾里区],68
2726,虔心小镇,,,[江西·赣州·龙南县],43
2727,石崆寨旅游景区,,,[江西·赣州·寻乌],64
2728,江西南昌双清池,,,[江西·南昌],95
2729,圣井山景区圣境精灵儿童乐园,,,[江西·鹰潭·贵溪],80
2730,泰山,5A景区,1.0,[山东·泰安·泰山区],1072
2731,青岛海昌极地海洋世界,4A景区,0.76,[山东·青岛·崂山区],1678
2732,蓬莱阁,5A景区,1.0,[山东·烟台·蓬莱市],842
2733,青岛海底世界,4A景区,0.74,[山东·青岛·市南区],898
2734,刘公岛,5A景区,1.0,[山东·威海·威海市],660
2735,青岛森林野生动物世界,4A景区,0.7,[山东·青岛·黄岛区],324
2736,台儿庄古城,5A景区,,[山东·枣庄·台儿庄区],514
2737,崂山,5A景区,0.82,[山东·青岛·崂山区],376
2738,青岛啤酒博物馆,4A景区,0.72,[山东·青岛·市北区],544
2739,趵突泉公园,5A景区,0.9400000000000001,[山东·济南·天下第一泉风景区],402
2740,天下第一泉风景区,5A景区,,[山东·济南·历下区],626
2741,海军博物馆,3A景区,0.78,[山东·青岛·市南区],534
2742,红叶谷生态文化旅游区,4A景区,0.72,[山东·济南·历城区],52
2743,黄花溪,4A景区,,[山东·潍坊·青州市],122
2744,黄河口生态旅游区,4A景区,0.7,[山东·东营·东营区],58
2745,千佛山,4A景区,0.86,[山东·济南·历下区],620
2746,青岛方特梦幻王国,,,[山东·青岛·城阳区],390
2747,石门坊,3A景区,0.76,[山东·潍坊·临朐县],18
2748,地下大峡谷,4A景区,1.0,[山东·临沂·沂水县],166
2749,青岛东方影都万达乐园,,,[山东·青岛·黄岛区],236
2750,济南动物园,,,[山东·济南·天桥区],550
2751,沂蒙山旅游区龟蒙景区,5A景区,,[山东·临沂],22
2752,九如山风景区,4A景区,0.7,[山东·济南·历城区],158
2753,八大关,,,[山东·青岛·青岛海滨],266
2754,威海华夏城景区,5A景区,0.7,[山东·威海·环翠区],176
2755,长岛,4A景区,0.78,[山东·烟台·长岛县],170
2756,龙口南山旅游区,5A景区,0.72,[山东·烟台·龙口市],118
2757,沂蒙山云蒙景区(蒙山国家森林公园),5A景区,0.74,[山东·临沂],22
2758,青岛海上观光,,,[山东·青岛·市南区],178
2759,大明湖,4A景区,1.0,[山东·济南·历下区],52
2760,泰安方特欢乐世界,4A景区,,[山东·泰安·泰山区],106
2761,青岛世博园,4A景区,,[山东·青岛·百果山都市休闲风景区],68
2762,青岛德国监狱旧址博物馆,3A景区,,[山东·青岛·市南区],102
2763,周村古商城,4A景区,0.72,[山东·淄博·周村区],82
2764,竹泉村,4A景区,,[山东·临沂·沂南县],70
2765,三孔,5A景区,0.86,[山东·济宁·曲阜],100
2766,信号山公园,3A景区,0.72,[山东·青岛·市南区],122
2767,日照海滨国家森林公园,4A景区,0.82,[山东·日照·东港区],52
2768,萤火虫水洞,4A景区,0.86,[山东·临沂·沂水县],10
2769,成山头,4A景区,0.8,[山东·威海·荣成市],26
2770,八仙过海景区,5A景区,0.72,[山东·烟台·蓬莱市],86
2771,曲阜孔林,5A景区,0.8400000000000001,[山东·济宁·三孔],52
2772,琴岛之眼摩天轮,,,[山东·青岛·黄岛区],154
2773,刘家湾赶海园,4A景区,0.76,[山东·日照·东港区],36
2774,诸城恐龙博物馆,4A景区,,[山东·潍坊·诸城市],122
2775,济南野生动物世界,,,[山东·济南·章丘市],238
2776,青岛万达水乐园,,,[山东·青岛·黄岛区],134
2777,神雕山野生动物自然保护区,,,[山东·威海·西霞口],84
2778,三仙山风景区,5A景区,0.74,[山东·烟台·蓬莱市],24
2779,烟台塔山,4A景区,0.7,[山东·烟台·芝罘区],4
2780,微山湖湿地红荷旅游区,4A景区,,[山东·枣庄·滕州],36
2781,蓬莱海洋极地世界,4A景区,0.78,[山东·烟台·蓬莱市],244
2782,青岛葡萄酒博物馆,4A景区,,[山东·青岛·市北区],22
2783,栈桥,,1.0,[山东·青岛·市南区],128
2784,烟台牟氏庄园,4A景区,0.76,[山东·烟台·栖霞市],34
2785,水泊梁山,4A景区,0.76,[山东·济宁·梁山县],20
2786,潍坊云门山,4A景区,0.86,[山东·潍坊·青州市],22
2787,万平口海滨风景区,4A景区,0.9800000000000001,[山东·日照·东港区],60
2788,五莲山,4A景区,0.8,[山东·日照·五莲县],24
2789,青岛万达主题乐园,,,[山东·青岛·黄岛区],114
2790,天上王城,4A景区,0.9199999999999999,[山东·临沂·沂水县],32
2791,济南方特东方神画,,,[山东·济南·槐荫区],60
2792,沂蒙山银座天蒙旅游区,,,[山东·临沂·蒙阴县],68
2793,威海神游海洋世界,,,[山东·威海·威海华夏城景区],98
2794,孟良崮,4A景区,0.8,[山东·临沂·蒙阴县],48
2795,石岛赤山,4A景区,0.8,[山东·威海·荣成市],120
2796,金宝乐园,4A景区,0.76,[山东·潍坊·奎文区],30
2797,天上王城地下冰宫,4A景区,,[山东·临沂·天上王城],24
2798,烟台张裕酒文化博物馆,4A景区,0.74,[山东·烟台·芝罘区],78
2799,观唐温泉,4A景区,,[山东·临沂·河东区],24
2800,欧乐堡梦幻世界,,,[山东·烟台·蓬莱市],96
2801,灵岩寺,4A景区,0.72,[山东·济南·长清区],6
2802,威海天沐温泉,,,[山东·威海·文登市],14
2803,浮来山,4A景区,0.7,[山东·日照·莒县],46
2804,临沂动植物园旅游区,4A景区,0.72,[山东·临沂·兰山区],74
2805,天崮山,,,[山东·烟台·栖霞市],54
2806,雪山彩虹谷,4A景区,0.9,[山东·临沂·沂水县],26
2807,烟台海昌鲸鲨海洋公园,,,[山东·烟台·莱山区],80
2808,北九水游览区,,0.72,[山东·青岛·崂山],132
2809,定远舰,3A景区,0.78,[山东·威海·威海市],36
2810,中国水准零点景区,4A景区,,[山东·青岛·市南区],28
2811,仙姑顶,4A景区,0.72,[山东·威海·威海市],104
2812,曲阜孔府,,,[山东·济宁·三孔],48
2813,泰安天鹅湖风景区,,,[山东·泰安·岱岳区],18
2814,泰安太阳部落,,,[山东·泰安·岱岳区],64
2815,七星台,3A景区,,[山东·济南·章丘市],8
2816,日照九仙山,,0.78,[山东·日照·五莲县],34
2817,泰山地下龙宫(原泰山大裂谷),,,[山东·泰安],64
2818,蓬莱黄金河度假村,,,[山东·烟台·蓬莱市],30
2819,五峰山,3A景区,0.72,[山东·济南·长清区],22
2820,压油沟风景区,,,[山东·临沂],38
2821,珠山国家森林公园,,,[山东·青岛·黄岛区],40
2822,临朐揽翠湖天沐温泉,4A景区,,[山东·潍坊·临朐县],8
2823,云瀑洞天,4A景区,,[山东·临沂·费县],50
2824,九顶铁槎山,3A景区,0.7,[山东·威海·荣成市],18
2825,磁山温泉,4A景区,,[山东·烟台·福山区],18
2826,青岛西海岸生态观光园,,,[山东·青岛·黄岛区],16
2827,青岛茶山景区,4A景区,,[山东·青岛·平度市],36
2828,兖州兴隆文化园（大兴隆寺景区）,,,[山东·济宁·兖州市],48
2829,孔子六艺城,4A景区,0.72,[山东·济宁·曲阜],40
2830,崂山太清景区,,,[山东·青岛·崂山区],404
2831,东阿药王山景区,4A景区,,[山东·聊城·东阿县],8
2832,藏马山国际旅游度假区,,,[山东·青岛·黄岛区],14
2833,鸡鸣岛,,,[山东·威海·荣成市],12
2834,泉城海洋极地世界,,,[山东·德州·齐河县],62
2835,杨家埠民间艺术大观园,4A景区,0.9400000000000001,[山东·潍坊·寒亭区],12
2836,聊城海底世界,,,[山东·聊城·东昌府区],12
2837,淘金小镇,,,[山东·烟台·黄金文化旅游区],14
2838,青岛电视塔,3A景区,0.7,[山东·青岛·平度市],44
2839,竹洞天,3A景区,0.76,[山东·日照·东港区],8
2840,熊耳山,3A景区,0.9,[山东·枣庄·山亭区],20
2841,藏马山丹溪温泉,,,[山东·青岛·藏马山国际旅游度假区],60
2842,泰山地下溶洞漂流,,,[山东·泰安·泰山宝泰隆旅游度假区],40
2843,水帘峡,3A景区,0.7,[山东·济南·历城区],14
2844,黄金谷山水画廊,,,[山东·济南·历下区],58
2845,莱芜莲花山,3A景区,,[山东·莱芜·莱芜市],8
2846,曲阜孔庙,,,[山东·济宁·三孔],58
2847,岱庙,,0.8400000000000001,[山东·泰安·泰山],40
2848,青岛太平山,,,[山东·青岛·市南区],4
2849,九丈崖,,0.74,[山东·烟台·长岛县],60
2850,萌族部落户外亲子乐园,,,[山东·潍坊·坊子区],14
2851,涌泉竹林,,,[山东·济南·历城区],14
2852,德百温泉度假村,,,[山东·德州·夏津黄河故道森林公园],10
2853,圣海温泉水世界（原城投温泉）,,,[山东·青岛·即墨市],18
2854,泰安刘老根大舞台,,,[山东·泰安·岱岳区],40
2855,红石寨,,,[山东·临沂·沂南县],22
2856,青岛万达电影乐园,,,[山东·青岛·黄岛区],38
2857,莲青山,3A景区,,[山东·枣庄·滕州],14
2858,日照海洋公园,,,[山东·日照·东港区],92
2859,青岛海上嘉年华主题乐园,,,[山东·青岛],32
2860,魏集古村落,,,[山东·滨州·惠民县],58
2861,仿山温泉度假中心,,,[山东·菏泽·定陶县],18
2862,仰口湾,,,[山东·青岛·仰口游览区],66
2863,地雷战景区,,,[山东·烟台·海阳市],8
2864,烟台南山公园动物园,,,[山东·烟台·芝罘区],56
2865,诸城野生动物园,,,[山东·潍坊·诸城市],28
2866,自然之城KAKAZOO,,,[山东·青岛·市南区],40
2867,龙口动植物园,,,[山东·烟台·龙口市],60
2868,武圣园,3A景区,,[山东·滨州·惠民县],8
2869,祥和庄园,3A景区,,[山东·枣庄·台儿庄区],16
2870,青岛东方影都银贝大剧院,,,[山东·青岛],8
2871,青州泰和旅游区,4A景区,,[山东·潍坊·青州市],8
2872,聊斋城,4A景区,0.7,[山东·淄博·淄川区],4
2873,青云山民俗游乐园,4A景区,0.78,[山东·潍坊·安丘市],55
2874,滴水湾温泉,,,[山东·威海·乳山市银滩旅游度假区],95
2875,沂蒙山旅游区沂山景区,5A景区,0.8400000000000001,[山东·潍坊·临朐县],8
2876,冠世榴园,4A景区,0.78,[山东·枣庄·峄城区],35
2877,新泰莲花山,4A景区,0.7,[山东·泰安·新泰市],2
2878,沂蒙山旅游区,5A景区,,[山东·临沂·平邑县],8
2879,翼云石头部落旅游度假区,4A景区,,[山东·枣庄·山亭区],22
2880,欧乐堡雨林温泉,,,[山东·德州·齐河县],42
2881,铁橛山,,,[山东·青岛·胶南市],33
2882,林海生态博览园,4A景区,,[山东·潍坊·寿光市],10
2883,山东涌泉齐长城风景区,,,[山东·淄博·淄川区],32
2884,洰淀湖风景区,,,[山东·潍坊·寿光市],80
2885,二龙山,3A景区,,[山东·青岛·崂山区],2
2886,三王峪,3A景区,0.7,[山东·济南·章丘市],20
2887,紫缘香草园,,,[山东·济南·章丘市],12
2888,百脉泉公园,4A景区,0.72,[山东·济南·章丘市],34
2889,巨淀湖,3A景区,,[山东·潍坊·寿光市],8
2890,沁园春风景区,,,[山东·日照·东港区],74
2891,奥帆博物馆,,,[山东·青岛·市南区],6
2892,仰天山国家森林公园,4A景区,0.78,[山东·潍坊·青州市],4
2893,九顶塔中华民俗欢乐园,4A景区,,[山东·济南·历城区],12
2894,西霞口,4A景区,0.76,[山东·威海·荣成市],18
2895,九天洞,3A景区,,[山东·淄博·沂源县],4
2896,鹤山,3A景区,0.7,[山东·青岛·即墨市],34
2897,中国孙子兵法城,3A景区,1.0,[山东·滨州·惠民县],80
2898,天山仙人谷,,,[山东·莱芜·莱芜市],94
2899,台儿庄大战纪念馆,4A景区,1.0,[山东·枣庄·台儿庄区],91
2900,天马岛,4A景区,,[山东·临沂·莒南县],4
2901,泉城欧乐堡梦幻世界,4A景区,,[山东·德州·齐河县],32
2902,蓬莱阁和圣休闲农场,,,[山东·烟台·蓬莱市],81
2903,泰和山风景区,3A景区,,[山东·潍坊·青州市],4
2904,峄山,4A景区,0.72,[山东·济宁·邹城市],2
2905,鲁山国家森林公园,4A景区,0.72,[山东·淄博·博山区],97
2906,青岛金沙滩景区,4A景区,,[山东·青岛·黄岛区],6
2907,波罗峪,3A景区,,[山东·济南·历城区],6
2908,冠山旅游区,3A景区,,[山东·临沂·临沭县],36
2909,马耳山,,,[山东·潍坊·诸城市],58
2910,樵岭前,3A景区,0.7,[山东·淄博·博山区],6
2911,万紫千红生态养生旅游度假区,4A景区,,[山东·济宁·泗水县],41
2912,智圣汤泉,4A景区,,[山东·临沂·沂南县],2
2913,中国阿胶博物馆,4A景区,0.7,[山东·聊城·东阿县],95
2914,石老人观光园,4A景区,0.72,[山东·青岛·崂山区],63
2915,青檀寺,4A景区,,[山东·枣庄·冠世榴园],4
2916,济南跑马岭生态休闲度假区,4A景区,0.7,[山东·济南·历城区],88
2917,汤泊温泉度假区,4A景区,,[山东·威海·威海市],14
2918,济南植物园,4A景区,0.72,[山东·济南·章丘市],26
2919,曲阜石门山,3A景区,0.7,[山东·济宁·曲阜],2
2920,井塘古村,,,[山东·潍坊·青州市],40
2921,朱家峪民俗旅游区,4A景区,0.7,[山东·济南·章丘市],46
2922,水浒山寨水寨,,,[山东·泰安·东平县],44
2923,微山湖,,0.72,[山东·济宁·微山县],79
2924,大乳山,4A景区,0.72,[山东·威海·乳山市],8
2925,郑州动物园,,0.78,[河南·郑州·金水区],11195
2926,云台山,5A景区,1.0,[河南·焦作·修武县],430
2927,龙门石窟,5A景区,1.0,[河南·洛阳·洛龙区],378
2928,鄢陵国家花木博览园,4A景区,0.82,[河南·许昌·许昌县],810
2929,少林寺,5A景区,0.86,[河南·郑州·嵩山],462
2930,郑州方特欢乐世界,4A景区,,[河南·郑州·中牟县],414
2931,清明上河园,5A景区,1.0,[河南·开封·龙亭区],170
2932,开封府,4A景区,0.96,[河南·开封·鼓楼区],378
2933,竹林长寿山景区,3A景区,,[河南·郑州·巩义市],106
2934,老君山,5A景区,0.72,[河南·洛阳·栾川县],188
2935,郑州海洋馆,3A景区,,[河南·郑州·金水区],146
2936,红旗渠,5A景区,1.0,[河南·安阳·林州市],28
2937,嵩山,5A景区,0.9800000000000001,[河南·郑州·登封市],38
2938,恐龙遗迹园,5A景区,0.82,[河南·南阳·西峡县],20
2939,龙潭大峡谷,5A景区,0.7,[河南·洛阳·新安县],62
2940,太行大峡谷,4A景区,0.9400000000000001,[河南·安阳·林州市],80
2941,黄河风景名胜区,4A景区,0.82,[河南·郑州·惠济区],78
2942,龙亭公园,4A景区,0.86,[河南·开封·龙亭区],66
2943,殷墟,5A景区,0.9400000000000001,[河南·安阳·安阳县],92
2944,大相国寺,4A景区,0.9199999999999999,[河南·开封·龙亭区],170
2945,商丘古城,4A景区,,[河南·商丘·睢阳区],4
2946,尧山,5A景区,1.0,[河南·平顶山·鲁山县],60
2947,洛阳白云山度假区,5A景区,0.72,[河南·洛阳·嵩县],22
2948,康百万庄园,4A景区,0.72,[河南·郑州·巩义市],80
2949,神农山,5A景区,0.72,[河南·焦作·沁阳市],162
2950,娘娘山,3A景区,0.74,[河南·三门峡·灵宝市],8
2951,万仙山,4A景区,1.0,[河南·新乡·辉县市],30
2952,郑州园博园,,,[河南·郑州],84
2953,洛阳白马寺,4A景区,0.8800000000000001,[河南·洛阳·洛龙区],52
2954,鸡冠洞,5A景区,0.72,[河南·洛阳·栾川县],4
2955,铁塔公园,4A景区,0.82,[河南·开封·鼓楼区],18
2956,八里沟,4A景区,0.8400000000000001,[河南·新乡·辉县市],78
2957,开封大宋御河,4A景区,,[河南·开封·鼓楼区],10
2958,天堂明堂-隋唐洛阳城国家遗址公园,,,[河南·洛阳·老城区],194
2959,包公祠,4A景区,0.9199999999999999,[河南·开封·鼓楼区],60
2960,羑里城,4A景区,,[河南·安阳·汤阴县],24
2961,世纪欢乐园,,0.76,[河南·郑州·管城回族区],58
2962,南湾湖,4A景区,0.8800000000000001,[河南·信阳·浉河区],82
2963,太行屋脊,4A景区,,[河南·安阳·林州市],16
2964,大鸿寨,4A景区,0.76,[河南·许昌·禹州市],16
2965,鸡公山,4A景区,1.0,[河南·信阳·浉河区],62
2966,郑州方特梦幻王国,,,[河南·郑州·中牟县],76
2967,黄河小浪底水利枢纽风景区,4A景区,0.74,[河南·洛阳·孟津县],22
2968,青年洞,,0.78,[河南·安阳·林州市],112
2969,王屋山,4A景区,1.0,[河南·济源],14
2970,伏曦太昊陵,4A景区,0.7,[河南·周口·淮阳县],60
2971,岳飞庙,4A景区,0.74,[河南·安阳·汤阴县],26
2972,宝泉旅游度假区,,,[河南·新乡·辉县市],224
2973,函谷关,4A景区,1.0,[河南·三门峡·灵宝市],24
2974,周王城天子驾六博物馆,3A景区,0.74,[河南·洛阳·西工区],34
2975,马氏庄园,4A景区,0.74,[河南·安阳·安阳县],44
2976,曹丞相府,3A景区,0.86,[河南·许昌·魏都区],32
2977,禅宗少林音乐大典,,,[河南·郑州·登封市],294
2978,大宋东京梦华,,0.8,[河南·开封·清明上河园],138
2979,二郎山,4A景区,,[河南·平顶山·舞钢市],4
2980,伏牛地下河景区,,,[河南·南阳·西峡县],12
2981,开封东京极地海洋馆,,,[河南·开封·鼓楼区],54
2982,回龙天界山生态旅游景区,,,[河南·新乡·辉县市],18
2983,秋沟景区,,,[河南·新乡·辉县市],22
2984,中原福塔,4A景区,,[河南·郑州·管城回族区],14
2985,花都温泉度假村,4A景区,,[河南·许昌·鄢陵县],20
2986,嘉应观,4A景区,0.7,[河南·焦作·武陟县],8
2987,洛阳龙门海洋馆,,,[河南·洛阳·洛龙区],68
2988,金顶山,3A景区,,[河南·驻马店·确山县],16
2989,花洲书院,3A景区,0.74,[河南·南阳·邓州市],18
2990,浮戏山雪花洞,3A景区,0.72,[河南·郑州·巩义市],10
2991,古灵山,4A景区,,[河南·鹤壁·淇县],20
2992,云台山青龙峡,,0.72,[河南·焦作·云台山],24
2993,登封大熊山情人谷景区,,,[河南·郑州·登封市],68
2994,关林,4A景区,0.8,[河南·洛阳·洛龙区],36
2995,古柏渡飞黄风景区,,,[河南·郑州·荥阳市],24
2996,天波杨府,,0.9,[河南·开封·龙亭区],58
2997,伏羲山神仙洞,3A景区,0.74,[河南·郑州·新密市],34
2998,丽景门,,,[河南·洛阳·老城区],18
2999,南海禅寺,4A景区,,[河南·驻马店·汝南县],14
3000,白园,,0.76,[河南·洛阳·洛龙区],220
3001,点点梦想城,,,[河南·郑州·金水区],36
3002,陕州地坑院,,,[河南·三门峡·陕县],66
3003,朱仙镇岳飞庙,,0.74,[河南·开封·开封县],10
3004,诗景龙潭峡景区,3A景区,0.82,[河南·平顶山·鲁山县],12
3005,童乡亲子农场,,,[河南·郑州·新郑市],26
3006,洛阳薰衣草花香温泉,,,[河南·洛阳],10
3007,万安山七彩大峡谷,,,[河南·洛阳·洛龙区],14
3008,昭平湖森林温泉,,,[河南·平顶山·昭平湖],4
3009,五道幢,3A景区,0.74,[河南·南阳·西峡县],24
3010,汉山,,,[河南·三门峡·灵宝市],8
3011,普兰斯薰衣草庄园,,,[河南·郑州·惠济区],8
3012,金刚台（猫耳峰）景区,3A景区,,[河南·信阳·商城县],8
3013,神州鸟园,,,[河南·漯河·源汇区],22
3014,万安山野生动物欢乐世界,,,[河南·洛阳·伊滨区],18
3015,洛阳灵山寺,,,[河南·洛阳·宜阳县],24
3016,银基冰雪世界,,,[河南·郑州·新密市],32
3017,法莉兰童话王国,,,[河南·郑州·惠济区],106
3018,淇河谷,,,[河南·鹤壁],16
3019,中岳庙,,0.74,[河南·郑州·中岳景区],12
3020,水域温泉假日酒店,,,[河南·驻马店·驿城],6
3021,卡乐童话小镇,,,[河南·郑州],66
3022,天空明星蜡像馆,,,[河南·郑州·二七区],78
3023,嵖岈山,5A景区,0.7,[河南·驻马店·遂平县],4
3024,林州仙台山,4A景区,0.72,[河南·安阳·林州市],50
3025,龙潭沟,4A景区,0.86,[河南·南阳·西峡县],12
3026,青天河,5A景区,0.72,[河南·焦作·博爱县],30
3027,东方红农耕博物馆,,,[河南·洛阳·涧西区],98
3028,石窟寺,3A景区,,[河南·郑州·巩义市],94
3029,南阳卧龙岗武侯祠,4A景区,0.8800000000000001,[河南·南阳·卧龙区],16
3030,郑州绿博园,4A景区,,[河南·郑州·中牟县],48
3031,亚武山,,0.78,[河南·三门峡·灵宝市],89
3032,老子故里,4A景区,0.8,[河南·周口·鹿邑县],69
3033,云台山峰林峡,,0.72,[河南·焦作·云台山],47
3034,五龙口,4A景区,0.86,[河南·济源],77
3035,艺佰蜡像馆,,,[河南·洛阳·洛龙区],88
3036,中原大佛景区,5A景区,,[河南·平顶山·鲁山县],32
3037,老界岭,5A景区,0.82,[河南·南阳·西峡县],68
3038,重渡沟,4A景区,0.72,[河南·洛阳·栾川县],12
3039,比干庙,4A景区,0.74,[河南·新乡·卫辉市],12
3040,西峡寺山国家森林公园,,,[河南·南阳·西峡县],90
3041,五朵山,4A景区,0.74,[河南·南阳·南召县],32
3042,木札岭,4A景区,0.7,[河南·洛阳·嵩县],51
3043,嵩阳景区,,,[河南·郑州·嵩山],2
3044,黄柏山,4A景区,,[河南·信阳·商城县],98
3045,芒砀山旅游区,5A景区,,[河南·商丘·永城市],12
3046,天平山,3A景区,,[河南·安阳·林州市],95
3047,明道宫,4A景区,,[河南·周口·老子故里],12
3048,万岁山•大宋武侠城,4A景区,,[河南·开封·龙亭区],28
3049,黄河文化影视城,4A景区,0.7,[河南·焦作·解放区],6
3050,小沟背风景区,4A景区,,[河南·济源],6
3051,延庆观,,0.72,[河南·开封·鼓楼区],2
3052,黛眉山,4A景区,,[河南·洛阳·新安县],97
3053,南街村,4A景区,1.0,[河南·漯河·临颍县],4
3054,中国翰园,4A景区,0.8,[河南·开封·龙亭区],2
3055,锦艺城海洋馆,,,[河南·郑州],58
3056,海旺弘亚温泉,,,[河南·焦作·温县],77
3057,画眉谷,4A景区,0.9800000000000001,[河南·平顶山·鲁山县],8
3058,郑州3D错觉艺术馆,,,[河南·郑州·管城回族区],4
3059,黄帝故里,4A景区,0.82,[河南·郑州·新郑市],98
3060,天池山,4A景区,0.7,[河南·洛阳·嵩县],88
3061,南阳府衙,,,[河南·南阳·宛城区],24
3062,濮阳水秀,,,[河南·濮阳],4
3063,洛阳抱犊寨,4A景区,,[河南·洛阳·栾川县],79
3064,老乐山,,,[河南·驻马店·确山县],10
3065,宝天曼生态旅游区,4A景区,,[河南·南阳·内乡县],70
3066,龙马负图寺,3A景区,0.7,[河南·洛阳·孟津县],2
3067,桐柏山淮源,3A景区,0.74,[河南·南阳·桐柏县],85
3068,黄河三峡景区,4A景区,0.8,[河南·济源],33
3069,三皇寨,,0.76,[河南·郑州·登封市],6
3070,丰乐园热带雨林温泉水疗馆,,,[河南·郑州·金水区],6
3071,西九华山,4A景区,,[河南·信阳·固始县],83
3072,郑州冰雪城堡,,,[河南·郑州·金水区],10
3073,灞陵桥,3A景区,1.0,[河南·许昌·许昌县],10
3074,龙峪湾,4A景区,0.72,[河南·洛阳·栾川县],49
3075,灯台架,4A景区,,[河南·平顶山·舞钢市],61
3076,神灵寨,4A景区,0.7,[河南·洛阳·洛宁县],42
3077,灵泉峡景区,,,[河南·新乡·卫辉市],2
3078,天龙池,,,[河南·平顶山·鲁山县],53
3079,淅川县八仙洞景区,,,[河南·南阳·淅川县],45
3080,九莲山,4A景区,0.74,[河南·新乡·辉县市],4
3081,五彩大地观光休闲旅游区,,,[河南·许昌·鄢陵县],43
3082,伏牛山,5A景区,0.9800000000000001,[河南·洛阳·栾川县],39
3083,豫西大峡谷,4A景区,0.96,[河南·三门峡·卢氏县],49
3084,好运谷,3A景区,0.82,[河南·平顶山·鲁山县],94
3085,环翠峪,3A景区,0.78,[河南·郑州·荥阳市],36
3086,杜甫故里,,,[河南·郑州·巩义市],10
3087,下汤温泉度假村,4A景区,,[河南·平顶山·鲁山县],33
3088,丹江大观苑,,,[河南·南阳·淅川县],20
3089,中原影视城,3A景区,,[河南·郑州·荥阳市],4
3090,玉京温泉,,,[河南·平顶山·鲁山县],42
3091,大伾山景区,4A景区,,[河南·鹤壁·浚县],2
3092,洛阳凤翔温泉,,,[河南·洛阳·西工区],6
3093,《千回大宋》歌舞剧,,,[河南·开封·龙亭区],4
3094,文峰塔,,0.9199999999999999,[河南·安阳·安阳县],4
